arg: {'prefix': 'agnews_base', 'read_from': None, 'dataset': 'agnews', 'fp_num': 0, 'train_typo': False, 'test_typo': False}
There are 1 GPU(s) available.
Device name: NVIDIA GeForce RTX 3090
---------------                Reading data...                ---------------
---------------     Reading data finished in 0.01 minute.     ---------------
---------------              Tokenizing data...               ---------------
---------------   Tokenizing data finished in 0.75 minute.    ---------------
---------------            Preprocessing torch...             ---------------
--------------- Preprocessing torch finished in 0.00 minute.  ---------------
---------------             Initializing model...             ---------------
---------------  Initializing model finished in 0.11 minute.  ---------------
---------------                  Training...                  ---------------
 Epoch  |  Batch  |  Train Loss  | Test Loss  | Test Acc  |  Elapsed 
   3    |  1584   |   0.105084   |     -      |     -     |   4.76   
   3    |  1606   |   0.171246   |     -      |     -     |   4.70   
   3    |  1628   |   0.275574   |     -      |     -     |   4.66   
   3    |  1650   |   0.169325   |     -      |     -     |   4.65   
   3    |  1672   |   0.105638   |     -      |     -     |   4.75   
   3    |  1694   |   0.136426   |     -      |     -     |   4.74   
   3    |  1716   |   0.114888   |     -      |     -     |   4.75   
   3    |  1738   |   0.175912   |     -      |     -     |   4.72   
   3    |  1760   |   0.234665   |     -      |     -     |   4.85   
   3    |  1782   |   0.199547   |     -      |     -     |   4.78   
   3    |  1804   |   0.221232   |     -      |     -     |   4.78   
   3    |  1826   |   0.202775   |     -      |     -     |   4.74   
   3    |  1848   |   0.141231   |     -      |     -     |   4.74   
   3    |  1870   |   0.132442   |     -      |     -     |   4.73   
   3    |  1892   |   0.144882   |     -      |     -     |   4.84   
   3    |  1914   |   0.090405   |     -      |     -     |   5.02   
   3    |  1936   |   0.111190   |     -      |     -     |   4.77   
   3    |  1958   |   0.190474   |     -      |     -     |   4.72   
   3    |  1980   |   0.112863   |     -      |     -     |   4.63   
   3    |  2002   |   0.111338   |     -      |     -     |   4.70   
   3    |  2024   |   0.230091   |     -      |     -     |   4.76   
   3    |  2046   |   0.182808   |     -      |     -     |   4.77   
   3    |  2068   |   0.129777   |     -      |     -     |   4.75   
   3    |  2090   |   0.082533   |     -      |     -     |   4.74   
   3    |  2112   |   0.215347   |     -      |     -     |   4.74   
   3    |  2134   |   0.229879   |     -      |     -     |   4.74   
   3    |  2156   |   0.108079   |     -      |     -     |   4.73   
   3    |  2178   |   0.165991   |     -      |     -     |   4.74   
   3    |  2200   |   0.151674   |     -      |     -     |   4.74   
   3    |  2222   |   0.130060   |     -      |     -     |   4.72   
   3    |  2244   |   0.091110   |     -      |     -     |   4.64   
   3    |  2249   |   0.199909   |     -      |     -     |   1.06   
----------------------------------------------------------------------
   3    |    -    |   0.158902   |  0.320086  |   92.45   |  501.66  
----------------------------------------------------------------------


 Epoch  |  Batch  |  Train Loss  | Test Loss  | Test Acc  |  Elapsed 
----------------------------------------------------------------------
   4    |   22    |   0.086519   |     -      |     -     |   5.00   
   4    |   44    |   0.109842   |     -      |     -     |   4.74   
   4    |   66    |   0.067028   |     -      |     -     |   4.74   
   4    |   88    |   0.121159   |     -      |     -     |   4.74   
   4    |   110   |   0.076413   |     -      |     -     |   4.75   
   4    |   132   |   0.041658   |     -      |     -     |   4.76   
   4    |   154   |   0.097879   |     -      |     -     |   4.83   
   4    |   176   |   0.087747   |     -      |     -     |   4.74   
   4    |   198   |   0.081217   |     -      |     -     |   4.74   
   4    |   220   |   0.126243   |     -      |     -     |   4.72   
   4    |   242   |   0.178851   |     -      |     -     |   4.78   
   4    |   264   |   0.077074   |     -      |     -     |   4.75   
   4    |   286   |   0.146266   |     -      |     -     |   4.82   
   4    |   308   |   0.092713   |     -      |     -     |   4.76   
   4    |   330   |   0.100773   |     -      |     -     |   4.69   
   4    |   352   |   0.061179   |     -      |     -     |   4.75   
   4    |   374   |   0.058503   |     -      |     -     |   4.75   
   4    |   396   |   0.131695   |     -      |     -     |   4.70   
   4    |   418   |   0.055523   |     -      |     -     |   4.65   
   4    |   440   |   0.032257   |     -      |     -     |   4.80   
   4    |   462   |   0.061411   |     -      |     -     |   4.80   
   4    |   484   |   0.126176   |     -      |     -     |   4.77   
   4    |   506   |   0.102707   |     -      |     -     |   4.76   
   4    |   528   |   0.105740   |     -      |     -     |   4.75   
   4    |   550   |   0.058656   |     -      |     -     |   4.74   
   4    |   572   |   0.051734   |     -      |     -     |   4.86   
   4    |   594   |   0.059633   |     -      |     -     |   4.74   
   4    |   616   |   0.099579   |     -      |     -     |   4.74   
   4    |   638   |   0.042179   |     -      |     -     |   4.64   
   4    |   660   |   0.094324   |     -      |     -     |   4.66   
   4    |   682   |   0.085219   |     -      |     -     |   4.65   
   4    |   704   |   0.103452   |     -      |     -     |   4.77   
   4    |   726   |   0.107726   |     -      |     -     |   4.90   
   4    |   748   |   0.088372   |     -      |     -     |   4.73   
   4    |   770   |   0.116731   |     -      |     -     |   4.70   
   4    |   792   |   0.102067   |     -      |     -     |   4.72   
   4    |   814   |   0.079609   |     -      |     -     |   4.76   
   4    |   836   |   0.083829   |     -      |     -     |   4.76   
   4    |   858   |   0.104350   |     -      |     -     |   4.83   
   4    |   880   |   0.044202   |     -      |     -     |   4.77   
   4    |   902   |   0.085241   |     -      |     -     |   4.69   
   4    |   924   |   0.113729   |     -      |     -     |   4.53   
   4    |   946   |   0.078293   |     -      |     -     |   4.57   
   4    |   968   |   0.055199   |     -      |     -     |   4.73   
   4    |   990   |   0.088057   |     -      |     -     |   4.73   
   4    |  1012   |   0.102684   |     -      |     -     |   4.78   
   4    |  1034   |   0.105936   |     -      |     -     |   4.79   
   4    |  1056   |   0.086588   |     -      |     -     |   4.76   
   4    |  1078   |   0.141948   |     -      |     -     |   4.75   
   4    |  1100   |   0.045727   |     -      |     -     |   4.75   
   4    |  1122   |   0.111718   |     -      |     -     |   4.74   
   4    |  1144   |   0.029482   |     -      |     -     |   4.73   
   4    |  1166   |   0.180779   |     -      |     -     |   4.82   
   4    |  1188   |   0.082074   |     -      |     -     |   4.78   
   4    |  1210   |   0.122353   |     -      |     -     |   4.77   
   4    |  1232   |   0.092872   |     -      |     -     |   4.74   
   4    |  1254   |   0.097676   |     -      |     -     |   4.75   
   4    |  1276   |   0.086846   |     -      |     -     |   4.75   
   4    |  1298   |   0.059856   |     -      |     -     |   4.75   
   4    |  1320   |   0.136998   |     -      |     -     |   4.76   
   4    |  1342   |   0.072523   |     -      |     -     |   4.77   
   4    |  1364   |   0.094504   |     -      |     -     |   4.66   
   4    |  1386   |   0.152432   |     -      |     -     |   4.63   
   4    |  1408   |   0.066762   |     -      |     -     |   4.62   
   4    |  1430   |   0.106168   |     -      |     -     |   4.67   
   4    |  1452   |   0.110574   |     -      |     -     |   4.69   
   4    |  1474   |   0.087399   |     -      |     -     |   4.80   
   4    |  1496   |   0.078386   |     -      |     -     |   4.77   
   4    |  1518   |   0.124013   |     -      |     -     |   4.75   
   4    |  1540   |   0.045207   |     -      |     -     |   4.74   
   4    |  1562   |   0.111869   |     -      |     -     |   4.75   
   4    |  1584   |   0.056391   |     -      |     -     |   4.75   
   4    |  1606   |   0.122877   |     -      |     -     |   4.76   
   4    |  1628   |   0.131730   |     -      |     -     |   4.77   
   4    |  1650   |   0.054854   |     -      |     -     |   4.75   
   4    |  1672   |   0.073367   |     -      |     -     |   4.77   
   4    |  1694   |   0.043996   |     -      |     -     |   4.74   
   4    |  1716   |   0.036747   |     -      |     -     |   4.75   
   4    |  1738   |   0.122962   |     -      |     -     |   4.75   
   4    |  1760   |   0.126219   |     -      |     -     |   4.75   
   4    |  1782   |   0.105626   |     -      |     -     |   4.73   
   4    |  1804   |   0.135793   |     -      |     -     |   4.75   
   4    |  1826   |   0.079532   |     -      |     -     |   4.76   
   4    |  1848   |   0.109163   |     -      |     -     |   4.74   
   4    |  1870   |   0.141695   |     -      |     -     |   4.75   
   4    |  1892   |   0.129449   |     -      |     -     |   4.73   
   4    |  1914   |   0.075970   |     -      |     -     |   4.83   
   4    |  1936   |   0.080367   |     -      |     -     |   4.78   
   4    |  1958   |   0.133059   |     -      |     -     |   4.71   
   4    |  1980   |   0.102340   |     -      |     -     |   4.74   
   4    |  2002   |   0.030523   |     -      |     -     |   4.76   
   4    |  2024   |   0.118425   |     -      |     -     |   4.75   
   4    |  2046   |   0.093773   |     -      |     -     |   4.79   
   4    |  2068   |   0.120433   |     -      |     -     |   4.81   
   4    |  2090   |   0.153403   |     -      |     -     |   4.81   
   4    |  2112   |   0.094253   |     -      |     -     |   4.77   
   4    |  2134   |   0.089453   |     -      |     -     |   4.78   
   4    |  2156   |   0.087285   |     -      |     -     |   4.76   
   4    |  2178   |   0.058642   |     -      |     -     |   4.76   
   4    |  2200   |   0.086403   |     -      |     -     |   4.79   
   4    |  2222   |   0.023977   |     -      |     -     |   4.74   
   4    |  2244   |   0.073750   |     -      |     -     |   4.73   
   4    |  2249   |   0.179892   |     -      |     -     |   1.08   
----------------------------------------------------------------------
   4    |    -    |   0.092296   |  0.333172  |   93.03   |  501.56  
----------------------------------------------------------------------


---------------      Training finished in 33.48 minute.       ---------------
Acc on test dataset: 93.03%
